game_key,event,year,name,id,category,start_time,duration,runners,host,max_viewers,median_donation,total_donations,donations_per_min,num_chats,is_Bonus,is_TASBot,has_Incentive,has_Goal,developer,publisher,initial_release_year,initial_consoles,initial_consoles_clean,initial_generation,metascore,user_score,was_on_PC,chats_per_hour,is_Sony,is_Nintendo,is_Microsoft,is_Sega,is_Atari,is_PC,is_Mobile,is_Arcade,is_Other
AGDQ_2021_RollerGames,AGDQ,2021,RollerGames,46,Any% — NES,2021-01-05 13:04:00,0.25916666666666666,ViruseReturns,YoBGS,79646.0,15.0,1115.01,71.7048231511254,542.0,0.0,0.0,0.0,0.0,Konami,Konami,1990.0,NES,NES,3,,,0.0,2091.3183279742766,0,1,0,0,0,0,0,0,0
AGDQ_2021_River City Girls,AGDQ,2021,River City Girls,65567,Kyoko All Bosses — PC,2021-01-05 13:39:00,1.0158333333333334,BahamutX_,Prolix,93575.0,25.0,5137.1,84.2838392124692,2065.0,0.0,0.0,1.0,1.0,WayForward,Arc System Works,2019.0,"PS4, Xbox One, Nintendo Switch, PC","PS4, Xbox One, Nintendo Switch, PC",8,80.0,8.1,1.0,2032.813781788351,1,1,1,0,0,1,0,0,0
AGDQ_2021_River City Ransom,AGDQ,2021,River City Ransom,48,Novice (Race) — NES,2021-01-05 15:03:00,0.15694444444444444,"yelsraek, willbobsled",Prolix,97559.0,10.0,3151.61,334.684247787611,514.0,0.0,0.0,1.0,1.0,Technōs Japan,American Technōs Inc.,1989.0,NES,NES,3,,,0.0,3275.044247787611,0,1,0,0,0,0,0,0,0
AGDQ_2021_Strider,AGDQ,2021,Strider,49,100% — NES,2021-01-05 15:34:00,0.33638888888888885,baldnate,Prolix,101865.0,25.0,1495.0,74.0710156895128,973.0,0.0,0.0,0.0,0.0,Double Helix Games,Capcom,2014.0,"PS3, PS4, Xbox 360, Xbox One, PC","PS3, PS4, Xbox 360, Xbox One, PC",7,77.0,7.5,1.0,2892.485549132948,1,0,1,0,0,1,0,0,0
AGDQ_2021_Aladdin,AGDQ,2021,Aladdin,50,All Stages (Practice Mode) — Genesis,2021-01-05 16:06:00,0.2386111111111111,ZeeGee,Prolix,111303.0,25.0,3058.87,213.657974388824,1255.0,0.0,0.0,0.0,0.0,Virgin Games,Sega,1993.0,Sega Genesis,Sega Genesis,4,,,0.0,5259.604190919674,0,0,0,1,0,0,0,0,0
AGDQ_2021_Metroid,AGDQ,2021,Metroid,51,All Bosses — NES,2021-01-05 16:34:00,0.43083333333333335,"Tecate, CHX42",Skybilz,116058.0,25.0,3553.0,137.446808510638,2138.0,0.0,0.0,1.0,0.0,Nintendo R&D1,Nintendo,1986.0,NES,NES,3,,,0.0,4962.47582205029,0,1,0,0,0,0,0,0,0
AGDQ_2021_Mega Man,AGDQ,2021,Mega Man,52,Any% (One Hit KO/Buster Only) — NES,2021-01-05 17:15:00,0.47583333333333333,coolkid,Skybilz,119596.0,25.0,4541.46,159.070402802102,3153.0,0.0,0.0,0.0,0.0,Capcom,Capcom,1987.0,NES,NES,3,,,0.0,6626.269702276708,0,1,0,0,0,0,0,0,0
AGDQ_2021_Mega Man 11,AGDQ,2021,Mega Man 11,53,Any% No OoB (Normal) — PC,2021-01-05 17:58:00,0.5552777777777779,Amad,Skybilz,125144.0,25.0,3474.75,104.294647323662,1590.0,0.0,0.0,0.0,0.0,Capcom,Capcom,2018.0,"PlayStation 4, Xbox One, Nintendo Switch, PC","PS4, Xbox One, Nintendo Switch, PC",8,80.0,7.8,1.0,2863.4317158579283,1,1,1,0,0,1,0,0,0
AGDQ_2021_Mega Man X3,AGDQ,2021,Mega Man X3,54,Low% — SNES,2021-01-05 18:44:00,0.6977777777777778,Luiz Miguel,Skybilz,126203.0,20.0,8718.0,208.232484076433,1859.0,0.0,0.0,0.0,0.0,Capcom,Capcom,1995.0,SNES,SNES,4,,,0.0,2664.1719745222927,0,1,0,0,0,0,0,0,0
AGDQ_2021_Tony Hawk's Underground 2,AGDQ,2021,Tony Hawk's Underground 2,55,Story Easy — PC,2021-01-05 19:42:00,0.1322222222222222,Biglaw,Skybilz,119486.0,25.0,1675.0,211.134453781513,715.0,0.0,0.0,1.0,1.0,Neversoft,Activision,2004.0,"PlayStation 2, Xbox, GameCube, PC","PS2, Xbox, GameCube, PC",6,83.0,8.5,1.0,5407.563025210085,1,1,1,0,0,1,0,0,0
AGDQ_2021_Tony Hawk's Pro Skater 1+2,AGDQ,2021,Tony Hawk's Pro Skater 1+2,56,All Goals & Golds All Tours — PC,2021-01-05 20:01:00,0.2752777777777778,PARTY MAN X,Skybilz,124489.0,20.0,1315.55,79.6498486377397,927.0,0.0,0.0,0.0,0.0,Vicarious Visions,Activision,2020.0,"PlayStation 4, Xbox One, PC","PS4, Xbox One, PC",8,89.0,8.8,1.0,3367.507568113017,1,0,1,0,0,1,0,0,0
AGDQ_2021_Metroid Prime,AGDQ,2021,Metroid Prime,57,100% — Gamecube,2021-01-05 20:41:00,1.7183333333333335,edzan,ateatree,105025.0,25.0,11727.3,113.74684772066,4481.0,0.0,0.0,0.0,0.0,Retro Studios,Nintendo,2002.0,GameCube,GameCube,6,97.0,9.3,0.0,2607.759456838021,0,1,0,0,0,0,0,0,0
AGDQ_2021_Braid,AGDQ,2021,Braid,56842,Six Stars — PC,2021-01-05 22:32:00,0.5052777777777778,KanBan85,ateatree,105025.0,25.0,3281.42,108.238152831226,1750.0,0.0,0.0,1.0,1.0,Number None,Number None,2008.0,Xbox 360,Xbox 360,7,93.0,8.2,0.0,3463.4414513468937,0,0,1,0,0,0,0,0,0
AGDQ_2021_Shovel Knight: Specter of Torment,AGDQ,2021,Shovel Knight: Specter of Torment,59,New Game Plus — PC,2021-01-05 23:20:00,0.5602777777777779,MooMooAkai,ateatree,109429.0,25.0,5538.7,164.760535448686,4073.0,0.0,0.0,0.0,0.0,Yacht Club Games,Yacht Club Games,2017.0,"Nintendo Switch, PC","Switch, PC",9,82.0,8.0,1.0,7269.608329201784,0,1,0,0,0,1,0,0,0
AGDQ_2021_Cuphead,AGDQ,2021,Cuphead,60,All Bosses (No Major Glitches) — PC,2021-01-06 00:11:00,0.535,Jason2890,ateatree,108706.0,25.0,5290.0,164.797507788162,4350.0,0.0,0.0,1.0,0.0,Studio MDHR,Studio MDHR,2017.0,"Xbox One, PC","Xbox One, PC",8,86.0,8.2,1.0,8130.841121495327,0,0,1,0,0,1,0,0,0
AGDQ_2021_Bonus Game 2 - Hades,AGDQ,2021,Bonus Game 2 - Hades,61,3 Weapons — PC,2021-01-06 01:02:00,1.0038888888888888,Vorime,Doctor No,107573.0,25.0,28526.24,473.595572772551,5869.0,1.0,0.0,1.0,1.0,Supergiant Games,Supergiant Games,2020.0,"Nintendo Switch, PC","Switch, PC",9,93.0,8.8,1.0,5846.2645268400665,0,1,0,0,0,1,0,0,0
AGDQ_2021_BPM: Bullets Per Minute,AGDQ,2021,BPM: Bullets Per Minute,64958,Njord Hard — PC,2021-01-06 02:18:00,0.3511111111111111,Bullets,Doctor No,90994.0,25.0,4105.23,194.868512658228,719.0,0.0,0.0,1.0,1.0,Awe Interactive,Awe Interactive,2020.0,PC,PC,Various,77.0,7.5,1.0,2047.7848101265824,0,0,0,0,0,1,0,0,0
AGDQ_2021_Daily Recap - Tuesday,AGDQ,2021,Daily Recap - Tuesday,63,Recap% —,2021-01-06 02:48:00,0.16666666666666666,"SpikeVegeta, Keizaron, Blechy, JHobz",,83398.0,25.0,2785.0,278.5,606.0,0.0,0.0,0.0,0.0,,,,,,,,,,3636.0,0,0,0,0,0,0,0,0,1
AGDQ_2021_Left 4 Dead 2,AGDQ,2021,Left 4 Dead 2,64,"Main Campaigns Solo, Any Difficulty — PC",2021-01-06 03:02:00,0.986111111111111,WaifuRuns,AnEternalEnigma,90904.0,25.0,9954.99,168.253352112676,5632.0,0.0,0.0,1.0,1.0,Valve Corporation,Valve Corporation,2009.0,"PC, Xbox 360","PC, Xbox 360",7,89.0,8.9,1.0,5711.323943661972,0,0,1,0,0,1,0,0,0
AGDQ_2021_F.E.A.R.,AGDQ,2021,F.E.A.R.,65,Any% — PC,2021-01-06 04:32:00,0.9191666666666666,Maxylobes,AnEternalEnigma,90032.0,25.0,4362.0,79.0933816863101,3984.0,0.0,0.0,0.0,0.0,Monolith Productions,Vivendi Universal,2005.0,PC,PC,Various,88.0,8.8,1.0,4334.360834088849,0,0,0,0,0,1,0,0,0
AGDQ_2021_Carrion,AGDQ,2021,Carrion,66,Any% — PC,2021-01-06 05:45:00,0.41750000000000004,teddyras,AnEternalEnigma,90032.0,25.0,2697.0,107.664670658683,1479.0,0.0,0.0,0.0,0.0,Phobia Game Studio,Devolver Digital,2020.0,"PC, Xbox One, Switch","PC, Xbox One, Switch",8,75.0,7.5,1.0,3542.51497005988,0,1,1,0,0,1,0,0,0
AGDQ_2021_Axiom Verge,AGDQ,2021,Axiom Verge,67,Any% — PC,2021-01-06 06:30:00,0.5650000000000001,SaberaMesia,,82911.0,37.5,2456.0,72.448377581121,1404.0,0.0,0.0,0.0,0.0,Thomas Happ Games,Thomas Happ Games,2015.0,"PS4, PC","PS4, PC",8,84.0,8.1,1.0,2484.955752212389,1,0,0,0,0,1,0,0,0
AGDQ_2021_Silent Hill 3,AGDQ,2021,Silent Hill 3,70,Extra New Game — PC,2021-01-06 07:13:00,0.6763888888888888,Punchy,zokubun,82517.0,25.0,5296.59,130.511457905544,2276.0,0.0,0.0,0.0,0.0,Konami,Konami,2003.0,PS2,PS2,6,85.0,8.9,0.0,3364.928131416838,1,0,0,0,0,0,0,0,0
AGDQ_2021_Haunting Ground,AGDQ,2021,Haunting Ground,68,A Ending NG+ — PS2,2021-01-06 08:03:15,1.1716666666666666,Ecdycis,samorasie,55834.0,17.0,2573.2,36.6031294452347,5325.0,0.0,0.0,1.0,1.0,Capcom,Capcom,2005.0,PS2,PS2,6,67.0,8.2,0.0,4544.8079658605975,1,0,0,0,0,0,0,0,0
AGDQ_2021_Resident Evil: Director's Cut,AGDQ,2021,Resident Evil: Director's Cut,69,Jill (Arrange) Any% NMG — PS1,2021-01-06 09:20:15,1.0702777777777777,RetroBrando,samorasie,60687.0,25.0,2015.0,31.3781468985206,3288.0,0.0,0.0,1.0,0.0,Capcom,Capcom,1997.0,PS1,Playstation,5,,,0.0,3072.0996626005713,1,0,0,0,0,0,0,0,0
AGDQ_2021_PIEN-ぴえん-,AGDQ,2021,PIEN-ぴえん-,71,Any% — PC,2021-01-06 10:37:18,0.08,Swordfish4649,YoBGS,60687.0,25.0,295.0,61.4583333333333,1347.0,,,,,,,,,,,,,,16837.5,0,0,0,0,0,0,0,0,1
AGDQ_2021_Michael Jordan: Chaos in the Windy City,AGDQ,2021,Michael Jordan: Chaos in the Windy City,72,Any% — SNES,2021-01-06 10:55:08,0.4316666666666667,apathyduck,YoBGS,60687.0,25.0,839.0,32.3938223938224,1130.0,0.0,0.0,1.0,1.0,Electronic Arts,Electronic Arts,1994.0,SNES,SNES,4,,,0.0,2617.7606177606176,0,1,0,0,0,0,0,0,0
AGDQ_2021_Ice Age: Scrat's Nutty Adventure,AGDQ,2021,Ice Age: Scrat's Nutty Adventure,73,Any% — PC,2021-01-06 11:28:13,0.3125,yoshipro,YoBGS,65937.0,25.0,1075.0,57.3333333333333,784.0,0.0,0.0,0.0,0.0,Just Add Water,Outright Games,2019.0,"PS4, Xbox One, Switch, PC","PS4, Xbox One, Switch, PC",8,50.0,5.8,1.0,2508.8,1,1,1,0,0,1,0,0,0
AGDQ_2021_Into The Breach,AGDQ,2021,Into The Breach,74,2-Island% - Frozen Titans — PC,2021-01-06 12:00:00,0.2175,RooseSR,YoBGS,64664.0,25.0,260.67,19.9747126436782,211.0,0.0,0.0,1.0,0.0,Subset Games,Subset Games,2018.0,PC,PC,Various,90.0,8.2,1.0,970.1149425287356,0,0,0,0,0,1,0,0,0
AGDQ_2021_Mario Golf: Toadstool Tour,AGDQ,2021,Mario Golf: Toadstool Tour,75,Any% — Gamecube,2021-01-06 12:25:00,0.8733333333333334,Bluekandy,,67350.0,25.0,1890.0,36.0687022900763,2263.0,0.0,0.0,0.0,0.0,Camelot Software Planning,Nintendo,2003.0,GameCube,GameCube,6,82.0,8.5,0.0,2591.2213740458014,0,1,0,0,0,0,0,0,0
AGDQ_2021_Golden Sun,AGDQ,2021,Golden Sun,76,Any% No Save & Quit — GBA,2021-01-06 13:32:00,3.8433333333333333,Plexa,Argick,101016.0,25.0,33054.2,143.339982653946,7067.0,0.0,0.0,1.0,1.0,Camelot Software Planning,Nintendo,2001.0,Game Boy Advance,Game Boy Advance,6,91.0,9.0,0.0,1838.7684301821337,0,1,0,0,0,0,0,0,0
AGDQ_2021_Minecraft Dungeons,AGDQ,2021,Minecraft Dungeons,77,Any% (Random Seed) — PC,2021-01-06 17:54:00,0.6922222222222222,MiphaSR,Asuka424,101016.0,25.0,3294.21,79.3148475120385,1147.0,0.0,0.0,1.0,0.0,Mojang Studios,Xbox Game Studios,2020.0,"PS4, Xbox One, Nintendo Switch, PC","PS4, Xbox One, Nintendo Switch, PC",8,70.0,6.0,1.0,1656.9823434991974,1,1,1,0,0,1,0,0,0
AGDQ_2021_Spider-Man: Shattered Dimensions,AGDQ,2021,Spider-Man: Shattered Dimensions,78,Any% — DS,2021-01-06 18:57:00,0.4480555555555556,Jaxler,Asuka424,92092.0,25.0,2385.0,88.71667699938,1186.0,0.0,0.0,1.0,0.0,Beenox,Activision,2010.0,"PS3, Xbox 360, Wii, PC","PS3, Xbox 360, Wii, PC",7,73.0,7.5,1.0,2646.9931804091752,1,1,1,0,0,1,0,0,0
AGDQ_2021_Spyro Reignited Trilogy: Spyro 3 Year of the Dragon,AGDQ,2021,Spyro Reignited Trilogy: Spyro 3 Year of the Dragon,79,Any% — PC,2021-01-06 19:34:00,1.0480555555555557,Zic3,iggyzig,87913.0,27.5,7419.37,117.986270871985,4165.0,0.0,0.0,0.0,0.0,Toys for Bob,Activision,2018.0,"PS4, Xbox One","PS4, Xbox One",8,82.0,8.5,0.0,3974.0259740259735,1,0,1,0,0,0,0,0,0
AGDQ_2021_Crash Bandicoot: N. Sane Trilogy,AGDQ,2021,Crash Bandicoot: N. Sane Trilogy,80,Crash Bandicoot 1 Any% — PC,2021-01-06 20:55:00,0.89,DepCow,iggyzig,83205.0,50.0,6771.16,126.80074906367,346.0,0.0,0.0,0.0,0.0,Vicarious Visions,Activision,2017.0,PS4,PS4,8,80.0,8.5,0.0,388.76404494382024,1,0,0,0,0,0,0,0,0
AGDQ_2021_Ratchet & Clank: Going Commando,AGDQ,2021,Ratchet & Clank: Going Commando,81,All Platinum Bolts — PS2,2021-01-06 22:12:00,1.2844444444444443,"Xem, DylWingo",iggyzig,118992.0,25.0,8847.34,114.801124567474,2598.0,0.0,0.0,0.0,0.0,Insomniac Games,Sony Computer Entertainment,2003.0,PlayStation 2,PS2,6,90.0,8.9,0.0,2022.664359861592,1,0,0,0,0,0,0,0,0
AGDQ_2021_Devil May Cry 3: Special Edition,AGDQ,2021,Devil May Cry 3: Special Edition,82,Vergil New Game — PC,2021-01-06 23:50:00,1.0033333333333334,WaifuRuns,Bobby Blackwolf,113103.0,25.0,6469.81,107.471926910299,2213.0,0.0,0.0,1.0,0.0,Capcom,Capcom,2006.0,PlayStation 2,PS2,6,84.0,8.8,0.0,2205.647840531561,1,0,0,0,0,0,0,0,0
AGDQ_2021_Super Mario World 2: Yoshi's Island,AGDQ,2021,Super Mario World 2: Yoshi's Island,83,100% — SNES,2021-01-07 01:06:00,2.386388888888889,Calco2,Bobby Blackwolf,94780.0,25.0,58114.2,405.872657432196,13414.0,0.0,0.0,0.0,0.0,Nintendo EAD,Nintendo,1995.0,SNES,SNES,4,,,0.0,5621.045279944127,0,1,0,0,0,0,0,0,0
AGDQ_2021_The Legend of Zelda: Skyward Sword,AGDQ,2021,The Legend of Zelda: Skyward Sword,84,Any% — Wii,2021-01-07 03:50:00,1.4458333333333333,gymnast86,Kungfufruitcup,90600.0,25.0,47430.25,546.746397694524,5302.0,0.0,0.0,1.0,0.0,Nintendo EAD,Nintendo,2011.0,Wii,Wii,7,93.0,8.1,0.0,3667.0893371757925,0,1,0,0,0,0,0,0,0
AGDQ_2021_Daily Recap - Wednesday,AGDQ,2021,Daily Recap - Wednesday,85,Recap% —,2021-01-07 05:27:00,0.16666666666666666,"SpikeVegeta, Keizaron, JHobz",,84027.0,25.0,585.0,58.5,561.0,0.0,0.0,0.0,0.0,,,,,,,,,,3366.0,0,0,0,0,0,0,0,0,1
AGDQ_2021_Bonus Game 3 - Zelda: The Wand of Gamelon,AGDQ,2021,Bonus Game 3 - Zelda: The Wand of Gamelon,86,All Cutscenes — CD-I,2021-01-07 05:42:00,0.8813888888888889,Grumpmeister,Kungfufruitcup,91131.0,25.0,7995.86,151.198109045068,15690.0,1.0,0.0,1.0,1.0,Animation Magic,Philips Interactive Media,1993.0,Philips CD-i,Philips CD-i,4,,,0.0,17801.449732114717,0,0,0,0,0,0,0,0,1
AGDQ_2021_King's Quest VIII: Mask of Eternity,AGDQ,2021,King's Quest VIII: Mask of Eternity,87,Any% — PC,2021-01-07 06:59:00,0.7386111111111111,Chuck Grody,Prolix,87108.0,25.0,3360.77,75.8353516359534,2186.0,0.0,0.0,0.0,0.0,Sierra On-Line,Sierra On-Line,1998.0,PC,PC,Various,70.0,7.4,1.0,2959.6088755171118,0,0,0,0,0,1,0,0,0
AGDQ_2021_Pinobee: Wings of Adventure,AGDQ,2021,Pinobee: Wings of Adventure,88,Any% — GBA,2021-01-07 08:04:00,0.3225,Mr_Shasta,Nichole Goodnight,79457.0,25.0,1695.0,87.5968992248062,1898.0,0.0,0.0,0.0,0.0,Artoon,Hudson Soft,2001.0,Game Boy Advance,Game Boy Advance,6,66.0,7.3,0.0,5885.271317829457,0,1,0,0,0,0,0,0,0
AGDQ_2021_Epic Dumpster Bear 2: He Who Bears Wins,AGDQ,2021,Epic Dumpster Bear 2: He Who Bears Wins,89,Any% race — PC,2021-01-07 08:35:00,0.3994444444444445,"Linkums, KowalLazy",Nichole Goodnight,76166.0,25.0,2570.69,107.261057023644,1523.0,0.0,0.0,1.0,1.0,Log Games,Log Games,2019.0,Nintendo Switch,Switch,9,,,0.0,3812.79554937413,0,1,0,0,0,0,0,0,0
AGDQ_2021_Snow White in Happily Ever After,AGDQ,2021,Snow White in Happily Ever After,90,Hard — SNES,2021-01-07 09:19:00,0.2477777777777778,GarbitheGlitcheress,Nichole Goodnight,73884.0,10.0,920.0,61.8834080717489,571.0,0.0,0.0,1.0,0.0,Imagitec Design,ASC Games,1994.0,Sega Genesis,Sega Genesis,4,,,0.0,2304.484304932735,0,0,0,1,0,0,0,0,0
AGDQ_2021_Alcatraz: Prison Escape,AGDQ,2021,Alcatraz: Prison Escape,91,MAXIMUM SECURITY — PC,2021-01-07 09:41:00,0.15777777777777777,tbcr,AnEternalEnigma,70875.0,15.0,345.0,36.443661971831,886.0,0.0,0.0,0.0,0.0,Zombie Inc.,Activision Value,2001.0,PC,PC,Various,,,1.0,5615.492957746479,0,0,0,0,0,1,0,0,0
AGDQ_2021_Mr. Bones,AGDQ,2021,Mr. Bones,92,All Cutscenes — Saturn,2021-01-07 10:02:00,1.2,Lizstar,AnEternalEnigma,77756.0,25.0,4798.0,66.6388888888889,9197.0,0.0,0.0,1.0,1.0,Zono Inc.,Sega,1996.0,Sega Saturn,Sega Saturn,5,,,0.0,7664.166666666667,0,0,0,1,0,0,0,0,0
AGDQ_2021_Shinobi Legions,AGDQ,2021,Shinobi Legions,93,Cutscene% — Saturn,2021-01-07 11:28:00,0.7155555555555555,Faust4712,LLK,67981.0,22.5,1275.0,29.6972049689441,1798.0,0.0,0.0,0.0,0.0,Sega,Sega,1995.0,Sega Saturn,Sega Saturn,5,,,0.0,2512.7329192546586,0,0,0,1,0,0,0,0,0
AGDQ_2021_Energy,AGDQ,2021,Energy,94,Any% Quality of Life Translation Patch — PCE,2021-01-07 12:23:00,0.4291666666666667,GliitchWiitch,LLK,67449.0,25.0,1281.0,49.747572815534,1027.0,0.0,0.0,0.0,0.0,,,,,,,,,,2393.009708737864,0,0,0,0,0,0,0,0,1
AGDQ_2021_The Mummy,AGDQ,2021,The Mummy,96,Hub 1 — PS1,2021-01-07 13:08:00,0.4697222222222222,Ecdycis,LLK,77091.0,20.0,537.77,19.0811354228267,1476.0,0.0,0.0,1.0,1.0,Rebellion Developments,Konami,2000.0,"PlayStation, PC","PlayStation, PC",5,,,0.0,3142.282672974571,0,0,0,0,0,1,0,0,0
AGDQ_2021_Vigilance,AGDQ,2021,Vigilance,97,Any% (Rookie - Hex) — PC,2021-01-07 13:48:00,0.6411111111111111,Fireman,Doctor No,80193.0,20.0,1010.01,26.2567590987868,2084.0,0.0,0.0,0.0,0.0,Post Linear Entertainment,SegaSoft,1998.0,PC,PC,Various,,,1.0,3250.606585788562,0,0,0,0,0,1,0,0,0
AGDQ_2021_The Lawnmower Man,AGDQ,2021,The Lawnmower Man,95,Any% — SNES,2021-01-07 14:27:00,0.4102777777777778,d4gr0n,LLK,84536.0,22.5,824.0,33.4732566012187,1165.0,0.0,0.0,0.0,0.0,Sales Curve Interactive,THQ,1993.0,"SNES, Genesis","SNES, Sega Genesis",4,,,0.0,2839.539607312119,0,1,0,1,0,0,0,0,0
AGDQ_2021_Sammy Suricate in Lion Land,AGDQ,2021,Sammy Suricate in Lion Land,98,All Levels — PC,2021-01-07 15:09:00,0.18777777777777777,rythin,Doctor No,94854.0,20.0,1063.01,94.35,2057.0,0.0,0.0,0.0,0.0,Suricate Software,Suricate Software,2001.0,PC,PC,Various,,,1.0,10954.437869822486,0,0,0,0,0,1,0,0,0
AGDQ_2021_The Legend of Zelda: Link's Awakening DX,AGDQ,2021,The Legend of Zelda: Link's Awakening DX,99,100% (no WW/OoB) — GBC,2021-01-07 15:34:00,1.3525,GlyphDX,Doctor No,113392.0,25.0,11811.4,145.550215650031,1819.0,0.0,0.0,1.0,0.0,Nintendo R&D2,Nintendo,1998.0,Game Boy Color,Game Boy Color,5,,,0.0,1344.916820702403,0,1,0,0,0,0,0,0,0
AGDQ_2021_Pokémon Platinum,AGDQ,2021,Pokémon Platinum,100,Any% Glitchless — DS,2021-01-07 17:17:00,4.013888888888889,Etchy,Nichole Goodnight,93395.0,25.0,56574.26,234.910422145329,10868.0,,,,,,,,,,,,,,2707.5986159169547,0,0,0,0,0,0,0,0,1
AGDQ_2021_Deus Ex: Human Revolution,AGDQ,2021,Deus Ex: Human Revolution,105557,Any% — PC,2021-01-07 21:43:00,0.7633333333333333,Heinki,Brutal_Melo,80417.0,25.0,14184.04,309.69519650655,3350.0,0.0,0.0,1.0,0.0,Eidos-Montréal,Square Enix Europe,2011.0,"PS3, Xbox 360, PC","PS3, Xbox 360, PC",7,89.0,8.3,0.0,4388.6462882096075,1,0,1,0,0,1,0,0,0
AGDQ_2021_Halo 3: ODST,AGDQ,2021,Halo 3: ODST,102,New Game+ Legendary — Xbox One,2021-01-07 23:00:00,1.3955555555555554,Heroic_Robb,Brutal_Melo,89270.0,25.0,61136.92,730.138375796178,7824.0,0.0,0.0,0.0,0.0,Bungie,Microsoft Game Studios,2009.0,Xbox 360,Xbox 360,7,83.0,7.6,0.0,5606.369426751593,0,0,1,0,0,0,0,0,0
AGDQ_2021_Bonus Game 4 - Halo 3,AGDQ,2021,Bonus Game 4 - Halo 3,103,Easy — PC,2021-01-08 00:58:00,1.2380555555555557,SasquatchSensei,Brutal_Melo,89888.0,25.0,21857.7,294.247700246803,9074.0,1.0,0.0,1.0,1.0,Bungie,Microsoft Game Studios,2007.0,Xbox 360,Xbox 360,7,94.0,7.9,0.0,7329.2349113753635,0,0,1,0,0,0,0,0,0
AGDQ_2021_Daily Recap - Thursday,AGDQ,2021,Daily Recap - Thursday,104,Recap% —,2021-01-08 02:23:00,0.16666666666666666,"feasel, Keizaron, Blechy",,81254.0,25.0,975.0,97.5,675.0,0.0,0.0,0.0,0.0,,,,,,,,,,4050.0,0,0,0,0,0,0,0,0,1
AGDQ_2021_Half-Life,AGDQ,2021,Half-Life,105,WON - Scriptless — PC,2021-01-08 02:38:00,0.48055555555555557,Muty,AnEternalEnigma,84558.0,25.0,3364.66,116.693410404624,2300.0,0.0,0.0,0.0,0.0,Valve,Sierra Studios,1998.0,PC,PC,Various,96.0,9.1,1.0,4786.127167630058,0,0,0,0,0,1,0,0,0
AGDQ_2021_Star Wars Jedi: Fallen Order,AGDQ,2021,Star Wars Jedi: Fallen Order,106,any% - No PBC — PC,2021-01-08 03:30:00,1.763611111111111,Pnash,AnEternalEnigma,82227.0,25.0,6564.87,62.0400378012285,5272.0,0.0,0.0,0.0,0.0,Respawn Entertainment,Electronic Arts,2019.0,"PS4, Xbox One, PC","PS4, Xbox One, PC",8,81.0,8.2,1.0,2989.3211529374707,1,0,1,0,0,1,0,0,0
AGDQ_2021_Resident Evil 5,AGDQ,2021,Resident Evil 5,107,NG Co-Op Amateur — PC,2021-01-08 05:38:00,1.7019444444444445,"DECosmic, AvuKamu",AnEternalEnigma,74896.0,20.0,8600.99,84.2270931940591,4229.0,0.0,0.0,1.0,0.0,Capcom,Capcom,2009.0,"PS3, Xbox 360","PS3, Xbox 360",7,84.0,7.1,0.0,2484.804961645177,1,0,1,0,0,0,0,0,0
AGDQ_2021_TimeSplitters 2,AGDQ,2021,TimeSplitters 2,108,Hard Story — PS2,2021-01-08 07:33:00,1.0602777777777779,EmosewaMC,ateatree,71639.0,20.0,3323.57,52.243699240241,2347.0,0.0,0.0,0.0,0.0,Free Radical Design,Eidos Interactive,2002.0,"PS2, Xbox, GameCube","PS2, Xbox, GameCube",6,90.0,8.8,0.0,2213.5708671731722,1,1,1,0,0,0,0,0,0
AGDQ_2021_I Wanna Be The Fangame!,AGDQ,2021,I Wanna Be The Fangame!,109,Any% (Medium) — PC,2021-01-08 08:56:00,0.36527777777777776,Wolsk,ateatree,70468.0,21.665,4183.33,190.874372623574,2491.0,0.0,0.0,1.0,1.0,Fan-made,,2010.0,PC,PC,Various,,,1.0,6819.467680608365,0,0,0,0,0,1,0,0,0
AGDQ_2021_Slowdrive,AGDQ,2021,Slowdrive,110,Any% — PC,2021-01-08 09:37:00,0.31027777777777776,Bullets,ateatree,68259.0,20.0,995.0,53.4467323187108,555.0,0.0,0.0,1.0,0.0,OneBraveMan,OneBraveMan,2017.0,PC,PC,Various,,,1.0,1788.7197851387646,0,0,0,0,0,1,0,0,0
AGDQ_2021_Alwa's Legacy,AGDQ,2021,Alwa's Legacy,111,any% — PC,2021-01-08 10:11:00,0.15555555555555556,OldSchool_Richard,ateatree,68259.0,10.0,180.0,19.2857142857143,481.0,0.0,0.0,0.0,0.0,Elden Pixels,Elden Pixels,2020.0,PC,PC,Various,80.0,7.8,1.0,3092.142857142857,0,0,0,0,0,1,0,0,0
AGDQ_2021_Sheepo,AGDQ,2021,Sheepo,112,6 Real Eggs — PC,2021-01-08 10:26:00,0.3644444444444444,QueenSnopea,ateatree,68259.0,25.0,634.99,29.0391768292683,541.0,0.0,0.0,0.0,0.0,Kyle Thompson,Kyle Thompson,2020.0,PC,PC,Various,,,1.0,1484.4512195121954,0,0,0,0,0,1,0,0,0
AGDQ_2021_Whipseey and the Lost Atlas,AGDQ,2021,Whipseey and the Lost Atlas,114,Beat the Game — PC,2021-01-08 11:03:00,0.20583333333333334,MoD366,Michael Macaw,68259.0,25.0,307.0,24.858299595141702,367.0,0.0,0.0,0.0,0.0,Daniel A. Ramirez,Blowfish Studios,2019.0,"PS4, Xbox One, Switch, PC","PS4, Xbox One, Switch, PC",8,55.0,5.8,1.0,1782.9959514170039,1,1,1,0,0,1,0,0,0
